route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
26-VIC,4737,11281684:12887519:12889026,Dockyard via McKenzie/Tillicum,50916,12889026,1
26-VIC,4744,11281684:12887519:12890514,Dockyard via McKenzie/Tillicum,50916,12890514,1
10-VIC,4744,11223161:12887520:12888990,James Bay via Vic West,50637,12888990,1
5-VIC,5078,11609292:12887521:12888819,James Bay - Fisherman's Wharf,50815,12888819,1
15-VIC,5036,11510537:12887522:12890745,UVic - Fort/Foul Bay Express,50450,12890745,0
15-VIC,5040,11510537:12887522:12891657,UVic - Fort/Foul Bay Express,50450,12891657,0
95-VIC,5070,11374261:12887523:12890697,Blink - to Downtown,50864,12890697,0
7-VIC,5040,11560693:12887524:12888427,Downtown - to 21 Interurban,50495,12888427,0
7-VIC,5036,11560693:12887524:12890581,Downtown - to 21 Interurban,50495,12890581,0
2-VIC,5078,11609264:12887525:12889118,James Bay - Fisherman's Wharf,50706,12889118,1
3-VIC,5040,11507123:12887526:12888561,Royal Jubilee via Quimper Loop,50809,12888561,1
3-VIC,5036,11507123:12887526:12889441,Royal Jubilee via Quimper Loop,50809,12889441,1
2-VIC,5072,11275906:12887528:12890081,James Bay - Fisherman's Wharf,50706,12890081,1
95-VIC,5070,11374166:12887529:12888498,Blink - to Langford,50730,12888498,1
27X-VIC,4744,11375430:12887532:12888554,Downtown Express,50448,12888554,0
27X-VIC,4737,11375430:12887532:12890158,Downtown Express,50448,12890158,0
27X-VIC,5066,11375430:12887532:12891281,Downtown Express,50448,12891281,0
22-VIC,5041,11523475:12887533:12888983,Vic General via Hastings,50425,12888983,0
7-VIC,4487,11551007:12887534:12888778,UVic via Fairfield,50896,12888778,1
27-VIC,4745,11518530:12887535:12891693,Gordon Head via Shelbourne,50719,12891693,0
75-VIC,4737,11302759:12887537:12888452,Downtown - Keating Industrial,50794,12888452,1
75-VIC,5066,11302759:12887537:12890266,Downtown - Keating Industrial,50794,12890266,1
75-VIC,4744,11302759:12887537:12890942,Downtown - Keating Industrial,50794,12890942,1
8-VIC,5040,11509199:12887538:12888923,Interurban via Finlayson,50886,12888923,1
8-VIC,5036,11509199:12887538:12890307,Interurban via Finlayson,50886,12890307,1
60-VIC,4487,11550910:12887539:12890236,Langford Exch via Lagoon,50802,12890236,0
15-VIC,4487,11550247:12887540:12890048,UVic - Fort/Foul Bay Express,50450,12890048,0
7-VIC,5078,11610726:12887542:12889870,Downtown - to 21 Interurban,50495,12889870,0
58-VIC,4737,11546133:12887544:12889542,Goldstream Meadows via Westhills,50589,12889542,1
30-VIC,5079,11665835:12887545:12891567,Royal Oak Exch via Carey,50492,12891567,0
95-VIC,5079,11665422:12887546:12889484,Blink - to Downtown,50864,12889484,0
15-VIC,5070,11378942:12887547:12888894,Esquimalt - Fort/Yates Express,50575,12888894,1
27-VIC,5079,11666163:12887548:12889660,to Hillside only via Shelbourne,45400,12889660,1
49-VIC,5040,11507230:12887551:12889429,Skirt Mountain via Florence Lake,50647,12889429,0
49-VIC,5036,11507230:12887551:12890358,Skirt Mountain via Florence Lake,50647,12890358,0
59-VIC,4744,11243521:12887552:12891032,Langford Exch via Triangle Mtn,50568,12891032,0
2-VIC,4487,11549271:12887554:12890467,South Oak Bay,50559,12890467,0
14-VIC,5079,11666447:12887556:12888575,Vic General via Craigflower,50661,12888575,1
75-VIC,5041,11522209:12887557:12890366,Saanichton Exch to Route 81,50830,12890366,0
52-VIC,5070,11551845:12887558:12891078,Bear Mountain via Millstream,50854,12891078,1
15-VIC,5079,11666337:12887559:12889754,UVic - Fort/Foul Bay Express,50450,12889754,0
31-VIC,5079,11665971:12887560:12889240,Downtown via Glanford,50682,12889240,1
31-VIC,5040,11508018:12887561:12889848,Downtown via Glanford,50682,12889848,1
31-VIC,5036,11508018:12887561:12890099,Downtown via Glanford,50682,12890099,1
21-VIC,4745,11519586:12887562:12890634,Downtown - to 7 UVic,50474,12890634,1
75-VIC,4745,11518362:12887563:12888524,Saanichton Exch to Route 81,50830,12888524,0
32-VIC,4744,11306793:12887564:12888807,Cordova Bay,50646,12888807,0
59-VIC,5036,11507273:12887566:12890562,Royal Bay Exch via Triangle Mtn,50663,12890562,1
59-VIC,5040,11507273:12887566:12890672,Royal Bay Exch via Triangle Mtn,50663,12890672,1
31-VIC,5072,11304248:12887567:12889370,Royal Oak Exch via Glanford,50623,12889370,0
27-VIC,4744,11375279:12887568:12889239,Gordon Head via Shelbourne,50719,12889239,0
27-VIC,5066,11375279:12887568:12890721,Gordon Head via Shelbourne,50719,12890721,0
27-VIC,4737,11375279:12887568:12891694,Gordon Head via Shelbourne,50719,12891694,0
95-VIC,5041,11521610:12887569:12889825,Blink - to Langford,50563,12889825,1
71-VIC,4744,11283978:12887570:12888838,Downtown via West Sidney,50544,12888838,1
71-VIC,5066,11283978:12887570:12889567,Downtown via West Sidney,50544,12889567,1
71-VIC,4737,11283978:12887570:12889630,Downtown via West Sidney,50544,12889630,1
15-VIC,5041,11523204:12887571:12891293,UVic - Fort/Foul Bay Express,50450,12891293,0
6-VIC,5041,11522789:12887572:12889402,Royal Oak Exch via Royal Oak Ctr,50590,12889402,0
14-VIC,5079,11666265:12887573:12891301,Vic General via Craigflower,50661,12891301,1
83-VIC,4487,11550956:12887574:12888919,Royal Oak Exch via West Saanich,50423,12888919,1
4-VIC,5079,11665748:12887575:12890839,Downtown via Hillside,50814,12890839,1
95-VIC,5079,11665286:12887577:12889437,Blink - to Langford,50563,12889437,1
10-VIC,4744,11223178:12887578:12891052,Royal Jubilee - Detour routing,48244,12891052,0
11-VIC,4487,11549528:12887580:12891392,UVic via Uplands,50723,12891392,0
12-VIC,4737,11369488:12887581:12888472,UVic via Kenmore,50472,12888472,0
12-VIC,4744,11369488:12887581:12889568,UVic via Kenmore,50472,12889568,0
12-VIC,5066,11369488:12887581:12890030,UVic via Kenmore,50472,12890030,0
4-VIC,5040,11510248:12887582:12889795,UVic via Hillside,50582,12889795,0
4-VIC,5036,11510248:12887582:12890067,UVic via Hillside,50582,12890067,0
14-VIC,5036,11509500:12887583:12889980,UVic via Richmond,50763,12889980,0
14-VIC,5040,11509500:12887583:12890289,UVic via Richmond,50763,12890289,0
5-VIC,5079,11665523:12887584:12891075,James Bay - Fisherman's Wharf,50815,12891075,1
21-VIC,5078,11610721:12887585:12889870,Interurban to Camosun only,50702,12889870,0
21-VIC,5036,11560855:12887587:12888645,Downtown - to 7 UVic,50806,12888645,1
21-VIC,5040,11560855:12887587:12888987,Downtown - to 7 UVic,50806,12888987,1
57-VIC,4745,11519274:12887588:12888980,Langford Exch via McCallum,50827,12888980,1
75-VIC,5072,11304297:12887589:12889584,Saanichton Exch to Route 81,50830,12889584,0
4-VIC,5041,11521956:12887590:12888704,Downtown via Hillside,50814,12888704,1
31-VIC,5070,11303999:12887592:12888459,Downtown via Glanford,50682,12888459,1
95-VIC,4487,11549185:12887593:12891066,Blink - to Downtown,50864,12891066,0
61-VIC,5079,11665341:12887595:12888495,Sooke - Grant & W Coast,50518,12888495,1
4-VIC,4737,11281300:12887596:12891568,UVic via Hillside,50582,12891568,0
15-VIC,5078,11610136:12887597:12891509,Esquimalt - Fort/Yates Express,50481,12891509,1
4-VIC,4744,11281364:12887598:12890692,Downtown via Hillside,50814,12890692,1
4-VIC,4737,11281364:12887598:12890734,Downtown via Hillside,50814,12890734,1
4-VIC,5066,11281364:12887598:12891046,Downtown via Hillside,50814,12891046,1
27-VIC,4745,11518538:12887599:12891693,Gordon Head via Shelbourne,50719,12891693,0
8-VIC,4487,11549929:12887604:12889658,Tillicum Ctr via Finlayson,50683,12889658,1
15-VIC,4487,11550397:12887605:12888508,UVic - Fort/Foul Bay Express,50450,12888508,0
95-VIC,5066,11280316:12887606:12888496,Blink - to Downtown,50864,12888496,0
95-VIC,4744,11280316:12887606:12890026,Blink - to Downtown,50864,12890026,0
95-VIC,4737,11280316:12887606:12890063,Blink - to Downtown,50864,12890063,0
49-VIC,4487,11550768:12887607:12890206,Langford Exch via Florence Lake,50874,12890206,1
75-VIC,4745,11518330:12887608:12891499,Saanichton Exch to Route 81,50830,12891499,0
61-VIC,5041,11521733:12887611:12890518,Langford Exch,50745,12890518,0
28-VIC,5072,11340542:12887612:12890161,Majestic via Shelbourne,50497,12890161,0
60-VIC,5036,11507340:12887613:12889699,Royal Bay Exch via Lagoon,50513,12889699,1
60-VIC,5040,11507340:12887613:12891573,Royal Bay Exch via Lagoon,50513,12891573,1
81-VIC,5070,11303903:12887614:12889019,Swartz Bay Ferry via Lochside,50650,12889019,0
15-VIC,5070,11379019:12887615:12888608,Esquimalt - Fort/Yates Express,50575,12888608,1
22-VIC,4487,11550568:12887616:12891300,Hillside Ctr via Hastings,50907,12891300,1
52-VIC,4487,11550595:12887619:12891165,Bear Mountain via Millstream,50854,12891165,1
5-VIC,5070,11277190:12887620:12889140,Willows,50548,12889140,0
6-VIC,4745,11518110:12887621:12889530,Royal Oak Exch via Royal Oak Ctr,50590,12889530,0
6A-VIC,5072,11276044:12887622:12890530,Downtown via Emily Carr,50842,12890530,1
4-VIC,4487,11549358:12887623:12891392,UVic via Hillside,50582,12891392,0
95-VIC,5041,11521792:12887625:12889634,Blink - to Downtown,50864,12889634,0
14-VIC,5040,11509574:12887626:12890713,Vic General via Craigflower,50661,12890713,1
14-VIC,5036,11509574:12887626:12891166,Vic General via Craigflower,50661,12891166,1
12-VIC,5078,11610767:12887627:12891088,University Hgts via Kenmore,50675,12891088,1
95-VIC,5079,11665304:12887628:12890495,Blink - to Langford,50563,12890495,1
55-VIC,5040,11507532:12887630:12888590,Langford Exch via Happy Valley,50525,12888590,0
55-VIC,5036,11507532:12887630:12889095,Langford Exch via Happy Valley,50525,12889095,0
11-VIC,5040,11508891:12887631:12891017,UVic via Uplands,50723,12891017,0
11-VIC,5036,11508891:12887631:12891104,UVic via Uplands,50723,12891104,0
3-VIC,5066,11544143:12887632:12889255,Royal Jubilee via Quimper Loop,50809,12889255,1
95-VIC,4487,11549136:12887633:12888852,Blink - to Langford,50730,12888852,1
26-VIC,5070,11381232:12887634:12890608,UVic via Tillicum/McKenzie,50455,12890608,0
27-VIC,5041,11522498:12887635:12889195,Gordon Head via Shelbourne,50719,12889195,0
32-VIC,5072,11553509:12887636:12888668,Royal Oak Exch,50911,12888668,1
15-VIC,5078,11610084:12887637:12889691,Esquimalt - Fort/Yates Express,50481,12889691,1
31-VIC,5040,11507949:12887639:12891042,Royal Oak Exch via Glanford,50623,12891042,0
31-VIC,5036,11507949:12887639:12891351,Royal Oak Exch via Glanford,50623,12891351,0
30-VIC,5079,11665923:12887640:12889757,Downtown via Carey,50464,12889757,1
21N-VIC,5072,11553726:12887641:12891381,Night Rte to Camosun via Strawberry Vale,50541,12891381,0
26-VIC,5070,11381178:12887642:12889849,UVic via Tillicum/McKenzie,50455,12889849,0
95-VIC,4745,11555330:12887643:12890503,Blink - to Langford,50730,12890503,1
88-VIC,5066,11544606:12887644:12891511,Airport - via Industrial,50899,12891511,1
70-VIC,5078,11609009:12887645:12891477,Swartz Bay Ferry via Hwy 17,50796,12891477,0
57-VIC,5066,11544385:12887646:12890233,Thetis Heights via McCallum,50695,12890233,0
59-VIC,5070,11552208:12887647:12889298,Langford Exch via Triangle Mtn,50568,12889298,0
12-VIC,4744,11369508:12887649:12888891,University Hgts via Kenmore,50675,12888891,1
12-VIC,5066,11369508:12887649:12889040,University Hgts via Kenmore,50675,12889040,1
12-VIC,4737,11369508:12887649:12889445,University Hgts via Kenmore,50675,12889445,1
10-VIC,5078,11610920:12887650:12891710,James Bay via Vic West,50637,12891710,1
14-VIC,4745,11518849:12887651:12889830,Vic General via Craigflower,50661,12889830,1
4-VIC,5072,11276314:12887652:12888833,Downtown via Hillside,50814,12888833,1
59-VIC,5072,11553398:12887654:12891163,Royal Bay Exch via Triangle Mtn,50663,12891163,1
40-VIC,5036,11510956:12887656:12888772,Dockyard via McKenzie/Admirals,50656,12888772,1
40-VIC,5040,11510956:12887656:12889805,Dockyard via McKenzie/Admirals,50656,12889805,1
70-VIC,5070,11302420:12887657:12889354,Downtown via Hwy 17,50550,12889354,1
30-VIC,5040,11508016:12887658:12891042,Downtown via Carey,50464,12891042,1
30-VIC,5036,11508016:12887658:12891351,Downtown via Carey,50464,12891351,1
70X-VIC,5079,11665259:12887659:12889896,Express to Victoria,50411,12889896,1
11-VIC,5070,11278168:12887663:12889160,Tillicum Ctr via Gorge,50831,12889160,1
31-VIC,5041,11522340:12887664:12890602,Downtown via Glanford,50682,12890602,1
15-VIC,4737,11281507:12887666:12889579,UVic - Fort/Foul Bay Express,50450,12889579,0
15-VIC,5066,11281507:12887666:12889982,UVic - Fort/Foul Bay Express,50450,12889982,0
15-VIC,4744,11281507:12887666:12890949,UVic - Fort/Foul Bay Express,50450,12890949,0
61-VIC,5070,11374192:12887670:12889961,Langford Exch,50745,12889961,0
15-VIC,5040,11510419:12887671:12889169,Esquimalt - Fort/Yates Express,50481,12889169,1
15-VIC,5036,11510419:12887671:12890399,Esquimalt - Fort/Yates Express,50481,12890399,1
14-VIC,5079,11666456:12887673:12890818,UVic via Richmond,50763,12890818,0
15-VIC,5079,11666242:12887674:12889391,UVic - Fort/Foul Bay Express,50450,12889391,0
7-VIC,5079,11666901:12887675:12888886,UVic via Fairfield,50896,12888886,1
5-VIC,5036,11508480:12887676:12890318,Willows,50548,12890318,0
5-VIC,5040,11508480:12887676:12890743,Willows,50548,12890743,0
3-VIC,4487,11550707:12887678:12888729,Royal Jubilee via Quimper Loop,50809,12888729,1
14-VIC,5041,11523200:12887679:12889410,Vic General via Craigflower,50661,12889410,1
30-VIC,4737,11302697:12887680:12888452,Royal Oak Exch via Carey,50492,12888452,0
30-VIC,5066,11302697:12887680:12890266,Royal Oak Exch via Carey,50492,12890266,0
30-VIC,4744,11302697:12887680:12890942,Royal Oak Exch via Carey,50492,12890942,0
75-VIC,5078,11609706:12887682:12888587,Downtown - Keating Industrial,50638,12888587,1
30-VIC,5036,11507902:12887684:12889975,Royal Oak Exch via Carey,50492,12889975,0
30-VIC,5040,11507902:12887684:12891003,Royal Oak Exch via Carey,50492,12891003,0
7N-VIC,5041,11524180:12887685:12891385,Drop Off Only,50567,12891385,0
95-VIC,5078,11609089:12887686:12889702,Blink - to Langford,50563,12889702,1
52-VIC,5036,11507194:12887687:12890360,Bear Mountain via Millstream,50798,12890360,1
52-VIC,5040,11507194:12887687:12890439,Bear Mountain via Millstream,50798,12890439,1
22-VIC,5041,11523480:12887688:12889208,Hillside Ctr via Hastings,50907,12889208,1
72-VIC,5072,11302484:12887689:12890860,Swartz Bay Ferry via Saanichton,50733,12890860,0
57-VIC,4487,11550815:12887690:12889377,Thetis Heights via McCallum,50695,12889377,0
55-VIC,4744,11243322:12887693:12890339,Langford Exch via Happy Valley,50525,12890339,0
75-VIC,5036,11507943:12887694:12889325,Saanichton Exch only,50649,12889325,0
75-VIC,5040,11507943:12887694:12890746,Saanichton Exch only,50649,12890746,0
26-VIC,5040,11510609:12887695:12889144,Dockyard via McKenzie/Tillicum,50916,12889144,1
26-VIC,5036,11510609:12887695:12891328,Dockyard via McKenzie/Tillicum,50916,12891328,1
24-VIC,5041,11522982:12887696:12891404,Cedar Hill via Cook North,50721,12891404,0
61-VIC,5041,11521656:12887697:12889595,Sooke - Grant & W Coast,50518,12889595,1
4-VIC,5072,11276262:12887700:12889013,UVic via Hillside,50582,12889013,0
25-VIC,5041,11522974:12887701:12889907,Maplewood via Cook North,50701,12889907,0
5-VIC,4487,11549310:12887704:12889372,James Bay - Fisherman's Wharf,50815,12889372,1
28-VIC,4737,11375233:12887706:12889621,Majestic via Shelbourne,50521,12889621,0
28-VIC,4744,11375233:12887706:12889673,Majestic via Shelbourne,50521,12889673,0
28-VIC,5066,11375233:12887706:12890093,Majestic via Shelbourne,50521,12890093,0
95-VIC,5070,11372726:12887707:12890305,Blink - to Langford,50730,12890305,1
21-VIC,5072,11553597:12887708:12891381,Interurban to Viaduct Loop,50645,12891381,0
26-VIC,5040,11510567:12887709:12889074,UVic via Tillicum/McKenzie,50539,12889074,0
26-VIC,5036,11510567:12887709:12891422,UVic via Tillicum/McKenzie,50539,12891422,0
39-VIC,4744,11369528:12887710:12889626,Interurban via Royal Oak,50684,12889626,1
39-VIC,5066,11369528:12887710:12890368,Interurban via Royal Oak,50684,12890368,1
39-VIC,4737,11369528:12887710:12891448,Interurban via Royal Oak,50684,12891448,1
14-VIC,4737,11375463:12887711:12888457,UVic via Richmond,50763,12888457,0
14-VIC,5066,11375463:12887711:12889030,UVic via Richmond,50763,12889030,0
14-VIC,4744,11375463:12887711:12890552,UVic via Richmond,50763,12890552,0
60-VIC,4744,11243352:12887712:12890339,Royal Bay Exch via Lagoon,50513,12890339,1
3-VIC,5079,11667130:12887713:12891287,Royal Jubilee via Quimper Loop,50809,12891287,1
4-VIC,5079,11665769:12887714:12889382,UVic via Hillside,50582,12889382,0
11-VIC,4487,11549530:12887715:12890580,UVic via Uplands,50723,12890580,0
26-VIC,5078,11610251:12887716:12890740,UVic via Tillicum/McKenzie,50455,12890740,0
70-VIC,4487,11549004:12887717:12890428,Downtown via Hwy 17,50550,12890428,1
15-VIC,5041,11523052:12887718:12891257,Esquimalt - Fort/Yates Express,50481,12891257,1
6-VIC,4745,11518115:12887719:12888524,Downtown via Royal Oak Ctr,50897,12888524,1
4-VIC,5036,11510329:12887720:12888890,Downtown via Hillside,50814,12888890,1
4-VIC,5040,11510329:12887720:12890189,Downtown via Hillside,50814,12890189,1
2-VIC,5072,11275901:12887722:12888584,James Bay - Fisherman's Wharf,50706,12888584,1
52-VIC,5072,11553262:12887723:12891584,Colwood Exch via Royal Bay,50902,12891584,0
3-VIC,5072,11553186:12887724:12889768,James Bay via Quimper Loop,50780,12889768,0
3-VIC,5040,11507066:12887725:12889637,Royal Jubilee,50688,12889637,1
3-VIC,5036,11507066:12887725:12890982,Royal Jubilee,50688,12890982,1
59-VIC,4737,11546023:12887726:12889920,Royal Bay Exch via Triangle Mtn,50663,12889920,1
95-VIC,5072,11374448:12887727:12890275,Blink - to Downtown,50864,12890275,0
95-VIC,5070,11374176:12887728:12890164,Blink - to Langford,50730,12890164,1
14-VIC,4744,11375375:12887729:12888839,UVic via Richmond,50763,12888839,0
14-VIC,5066,11375375:12887729:12889704,UVic via Richmond,50763,12889704,0
14-VIC,4737,11375375:12887729:12889784,UVic via Richmond,50763,12889784,0
22-VIC,4487,11550565:12887730:12891300,Vic General via Hastings,50425,12891300,0
52-VIC,4745,11519131:12887731:12888985,Colwood Exch via Royal Bay,50902,12888985,0
58-VIC,4487,11550859:12887732:12890527,Goldstream Meadows via Westhills,50589,12890527,1
26-VIC,4487,11550464:12887733:12891490,Dockyard via McKenzie/Tillicum,50916,12891490,1
70X-VIC,5072,11302553:12887734:12889724,Express to Victoria,50411,12889724,1
15-VIC,4737,11281578:12887736:12889026,UVic - Fort/Foul Bay Express,50450,12889026,0
49-VIC,4487,11550767:12887737:12890236,Langford Exch via Florence Lake,50874,12890236,1
14-VIC,5041,11523095:12887738:12890293,Vic General via Craigflower,50661,12890293,1
27-VIC,5041,11522579:12887739:12890501,Downtown via Shelbourne,50439,12890501,1
3-VIC,4737,11545805:12887740:12890322,James Bay via Quimper Loop,50780,12890322,0
2-VIC,5072,11275885:12887741:12890081,James Bay - Fisherman's Wharf,50706,12890081,1
15-VIC,5078,11610078:12887742:12889731,Esquimalt - Fort/Yates Express,50481,12889731,1
7-VIC,5041,11524017:12887743:12889328,UVic via Fairfield,50896,12889328,1
60-VIC,5070,11552214:12887744:12889885,Langford Exch via Lagoon,50802,12889885,0
26-VIC,4744,11281697:12887745:12889359,Dockyard via McKenzie/Tillicum,50916,12889359,1
26-VIC,5066,11281697:12887745:12889836,Dockyard via McKenzie/Tillicum,50916,12889836,1
26-VIC,4737,11281697:12887745:12890891,Dockyard via McKenzie/Tillicum,50916,12890891,1
21-VIC,5040,11560844:12887746:12890311,Downtown - to 7 UVic,50806,12890311,1
21-VIC,5036,11560844:12887746:12891269,Downtown - to 7 UVic,50806,12891269,1
61-VIC,5079,11665336:12887747:12890246,Sooke - Grant & W Coast,50518,12890246,1
54-VIC,4737,11546209:12887749:12889628,William Head via Metchosin,50486,12889628,1
11-VIC,4744,11303701:12887750:12888710,Tillicum Ctr via Gorge,50831,12888710,1
11-VIC,4737,11303701:12887750:12891239,Tillicum Ctr via Gorge,50831,12891239,1
11-VIC,5066,11303701:12887750:12891361,Tillicum Ctr via Gorge,50831,12891361,1
95-VIC,4737,11280317:12887751:12889800,Blink - to Langford,50730,12889800,1
95-VIC,5066,11280317:12887751:12890475,Blink - to Langford,50730,12890475,1
95-VIC,4744,11280317:12887751:12891126,Blink - to Langford,50730,12891126,1
15-VIC,5036,11510463:12887752:12889222,Esquimalt - Fort/Yates Express,50481,12889222,1
15-VIC,5040,11510463:12887752:12890956,Esquimalt - Fort/Yates Express,50481,12890956,1
26-VIC,5079,11666537:12887753:12890609,UVic via Tillicum/McKenzie,50455,12890609,0
95-VIC,5078,11609133:12887754:12891462,Blink - to Langford,50563,12891462,1
75-VIC,5079,11665850:12887755:12888878,Saanichton Exch to Route 81,50830,12888878,0
11-VIC,4487,11549544:12887756:12891392,UVic via Uplands,50723,12891392,0
21-VIC,4745,11519511:12887757:12888603,Interurban to Camosun only,50702,12888603,0
58-VIC,5078,11610479:12887758:12888775,Goldstream Meadows via Westhills,50589,12888775,1
14-VIC,4744,11392758:12887759:12888999,UVic via Richmond,50763,12888999,0
14-VIC,5066,11392758:12887759:12890171,UVic via Richmond,50763,12890171,0
14-VIC,4737,11392758:12887759:12890607,UVic via Richmond,50763,12890607,0
6-VIC,4487,11549990:12887760:12890507,Downtown via Royal Oak Ctr,50897,12890507,1
7-VIC,5041,11524088:12887761:12888632,UVic via Fairfield,50896,12888632,1
31-VIC,5040,11507905:12887762:12891042,Royal Oak Exch via Glanford,50623,12891042,0
31-VIC,5036,11507905:12887762:12891351,Royal Oak Exch via Glanford,50623,12891351,0
3-VIC,5040,11507106:12887763:12890025,Royal Jubilee via Quimper Loop,50809,12890025,1
3-VIC,5036,11507106:12887763:12890118,Royal Jubilee via Quimper Loop,50809,12890118,1
11-VIC,5078,11609559:12887764:12891159,Tillicum Ctr via Gorge,50831,12891159,1
7-VIC,5078,11610680:12887765:12888793,UVic via Fairfield,50896,12888793,1
53-VIC,5072,11553381:12887766:12888950,Langford Exch via Atkins,50791,12888950,1
28-VIC,5070,11340426:12887768:12890407,Downtown via Shelbourne,50654,12890407,1
4-VIC,5066,11280468:12887769:12888745,UVic via Hillside,50582,12888745,0
4-VIC,4737,11280468:12887769:12888806,UVic via Hillside,50582,12888806,0
4-VIC,4744,11280468:12887769:12890833,UVic via Hillside,50582,12890833,0
22-VIC,5078,11610651:12887770:12889485,Hillside Ctr via Hastings,50907,12889485,1
11-VIC,5040,11508813:12887771:12888834,UVic via Uplands,50723,12888834,0
11-VIC,5036,11508813:12887771:12890387,UVic via Uplands,50723,12890387,0
27-VIC,5078,11609844:12887772:12890655,Gordon Head via Shelbourne,50719,12890655,0
75-VIC,4487,11549687:12887773:12889616,Downtown - Keating Industrial,50794,12889616,1
58-VIC,4744,11243375:12887775:12891121,Goldstream Meadows via Westhills,50589,12891121,1
52-VIC,4745,11519128:12887776:12889216,Bear Mountain via Millstream,50854,12889216,1
52-VIC,5041,11523505:12887778:12891114,Bear Mountain via Millstream,50798,12891114,1
14-VIC,4744,11375358:12887779:12888421,Vic General via Craigflower,50661,12888421,1
14-VIC,5066,11375358:12887779:12888997,Vic General via Craigflower,50661,12888997,1
14-VIC,4737,11375358:12887779:12891706,Vic General via Craigflower,50661,12891706,1
28-VIC,4487,11549920:12887780:12891341,Downtown via Shelbourne,50654,12891341,1
30-VIC,5070,11303869:12887781:12889435,Royal Oak Exch via Carey,50492,12889435,0
28-VIC,4737,11375235:12887784:12888489,Majestic via Shelbourne,50497,12888489,0
28-VIC,5066,11375235:12887784:12888785,Majestic via Shelbourne,50497,12888785,0
28-VIC,4744,11375235:12887784:12889888,Majestic via Shelbourne,50497,12889888,0
5-VIC,5041,11521853:12887785:12890213,Willows,50548,12890213,0
27-VIC,5041,11522581:12887786:12889540,Downtown via Shelbourne,50439,12889540,1
27-VIC,5036,11509720:12887787:12888445,Gordon Head via Shelbourne,50482,12888445,0
27-VIC,5040,11509720:12887787:12888593,Gordon Head via Shelbourne,50482,12888593,0
60-VIC,5066,11544522:12887788:12888434,Royal Bay Exch via Lagoon,50513,12888434,1
7-VIC,5036,11560714:12887789:12890767,Downtown - to 21 Interurban,50495,12890767,0
7-VIC,5040,11560714:12887789:12891526,Downtown - to 21 Interurban,50495,12891526,0
61-VIC,5070,11372725:12887790:12889808,Sooke - Grant & W Coast,50579,12889808,1
15-VIC,5072,11379252:12887791:12891600,Esquimalt - Fort/Yates Express,50575,12891600,1
12-VIC,5036,11509265:12887795:12889197,University Hgts via Kenmore,50675,12889197,1
12-VIC,5040,11509265:12887795:12890647,University Hgts via Kenmore,50675,12890647,1
95-VIC,5036,11510186:12887796:12888589,Blink - to Langford,50563,12888589,1
95-VIC,5040,11510186:12887796:12888670,Blink - to Langford,50563,12888670,1
81-VIC,5078,11609752:12887797:12890732,Saanichton Exch - to 75 Brentwood,50703,12890732,1
15-VIC,5078,11610020:12887798:12890064,UVic - Fort/Foul Bay Express,50450,12890064,0
4-VIC,5036,11510303:12887799:12888708,Downtown via Hillside,50814,12888708,1
4-VIC,5040,11510303:12887799:12889541,Downtown via Hillside,50814,12889541,1
12-VIC,5041,11524127:12887800:12890003,UVic via Kenmore,50472,12890003,0
38-VIC,5066,11369406:12887801:12889009,Westhills Exch via Royal Roads,50764,12889009,1
38-VIC,4744,11369406:12887801:12889411,Westhills Exch via Royal Roads,50764,12889411,1
38-VIC,4737,11369406:12887801:12891403,Westhills Exch via Royal Roads,50764,12891403,1
27-VIC,5041,11522653:12887803:12891557,to Hillside only via Shelbourne,45400,12891557,1
22-VIC,4487,11550631:12887804:12889625,Hillside Ctr via Hastings,50907,12889625,1
52-VIC,4745,11519120:12887805:12891144,Bear Mountain via Millstream,50854,12891144,1
7-VIC,5066,11305230:12887807:12888528,Downtown - to 21 Interurban,50495,12888528,0
7-VIC,4737,11305230:12887807:12890540,Downtown - to 21 Interurban,50495,12890540,0
7-VIC,4744,11305230:12887807:12890651,Downtown - to 21 Interurban,50495,12890651,0
60-VIC,4487,11550903:12887809:12891686,Royal Bay Exch via Lagoon,50513,12891686,1
8-VIC,5040,11509203:12887810:12890016,Tillicum Ctr via Finlayson,50683,12890016,1
8-VIC,5036,11509203:12887810:12890254,Tillicum Ctr via Finlayson,50683,12890254,1
10-VIC,4487,11550708:12887811:12891307,James Bay via Vic West,50637,12891307,1
76-VIC,5072,11275610:12887812:12890860,UVic Express,50617,12890860,1
52-VIC,4487,11550655:12887814:12889297,Bear Mountain via Millstream,50854,12889297,1
15-VIC,4744,11281556:12887816:12889234,UVic - Fort/Foul Bay Express,50450,12889234,0
15-VIC,5066,11281556:12887816:12891243,UVic - Fort/Foul Bay Express,50450,12891243,0
15-VIC,4737,11281556:12887816:12891669,UVic - Fort/Foul Bay Express,50450,12891669,0
14-VIC,5072,11379200:12887819:12889249,UVic via Richmond,50763,12889249,0
3-VIC,5036,11507063:12887820:12891337,James Bay via Quimper Loop,50780,12891337,0
3-VIC,5040,11507063:12887820:12891476,James Bay via Quimper Loop,50780,12891476,0
63-VIC,4737,11546129:12887824:12889318,Otter Point,50694,12889318,1
21-VIC,5036,11560824:12887826:12889197,Downtown - to 7 UVic,50806,12889197,1
21-VIC,5040,11560824:12887826:12890647,Downtown - to 7 UVic,50806,12890647,1
